ID,App,Rating,Reviews,Size,Installs,Type,Content Rating
4775,FJ Drive: Mercedes-Benz Lease,1.0,107,27000000,10000,Free,Everyone
4776,Madagascar Surf n' Slides Free,0.0,48929,45000000,5000000,Free,Everyone
4777,EV Stations Hawaii,0.0,7,2500000,1000,Free,Everyone
4778,detikcom - Latest & Most Complete News,1.0,190888,11000000,10000000,Free,Teen
4780,Dash Quest Heroes,1.0,8432,59000000,500000,Free,others
4781,EJ Insight,0.0,33,280000,1000,Free,Everyone
4782,ZOOKEEPER DX TouchEdition,1.0,3195,4600000,100000,Paid,Everyone
4783,DEER HUNTER CHALLENGE,0.0,38767,4099999,5000000,Free,others
4785,AV Pro Voice Changer,0.0,174,5600000,50000,Free,Everyone
4786,Forgotten Hill: Puppeteer,1.0,2917,22000000,100000,Free,Teen
4787,"Free Dating App - YoCutie - Flirt, Chat & Meet",1.0,97684,7900000,1000000,Free,Mature 17+
4789,C-SPAN Radio,0.0,608,5400000,100000,Free,Everyone
4790,Aviary Stickers: Free Pack,0.0,126862,624000,10000000,Free,Everyone
4791,CQ-Mobile,1.0,10,8100000,1000,Free,Everyone
4792,U Assist - Screen Mirroring & Sharing App,0.0,198,3500000,50000,Free,Everyone
4793,AzadBazar.af,1.0,3,3700000,100,Free,Everyone
4794,"The Championships, Wimbledon 2018",1.0,24082,95000000,1000000,Free,Everyone
4795,Bitcoin & Cryptocurrency - Bx,1.0,11,3700000,1000,Free,Everyone
4796,HTC Sense Input - ES,1.0,3509,6500000,1000000,Free,Everyone
4797,AV Phone,1.0,4,3700000,1000,Free,Everyone
4798,Latest Barcelona News 24h,1.0,104,3000000,10000,Free,Everyone
4799,BV,1.0,3,1600000,100,Free,Everyone
4800,Fo Fo Fish,0.0,5,21000000,50,Free,Everyone
4801,Kids Craft Ideas,1.0,99,6600000,10000,Free,Everyone
4802,BL info,1.0,98,2000000,5000,Free,Everyone
4803,Au Bon Pain,0.0,70,26000000,10000,Free,Everyone
4804,Driver Permit Test Prep DC DMV Driver's License Ed,1.0,78,11000000,5000,Free,Everyone
4806,All C Programs,1.0,2387,6900000,100000,Free,Everyone
4808,Lyrics of Ek Paheli Leela,1.0,4,2300000,500,Free,Everyone
4809,LactMed,1.0,573,2000000,100000,Free,Everyone
4811,EU-Schwerbehinderung,1.0,3,32000000,100,Free,others
4812,DG ग्राम / Digital Gram Panchayat,1.0,53,5900000,10000,Free,Teen
4813,Itau bank,1.0,957973,40000000,10000000,Free,Everyone
4814,Q-See Plus,0.0,32,33000000,5000,Free,Everyone
4815,Council Voting Calculator,0.0,33,3400000,5000,Free,Everyone
4816,K-pop Music,0.0,369,3500000,10000,Free,Everyone
4817,Soul Knight,1.0,292164,59000000,10000000,Free,others
4818,"Mico- Stranger Chat Random video Chat, Live, Meet",1.0,624557,56000000,10000000,Free,Mature 17+
4819,Ladies' Ab Workout FREE,0.0,12906,8500000,1000000,Free,Everyone
4820,Wi u Emulator,0.0,468,7200000,10000,Free,Everyone
4821,Multiple Videos at Same Time,1.0,4706,1500000,1000000,Free,Everyone
4822,AJ Bell Youinvest,0.0,135,5300000,10000,Free,Everyone
4824,Ah !,1.0,3,22000000,50,Free,Everyone
4825,Barclays US for Android,1.0,6998,24000000,1000000,Free,Everyone
4826,Mr. Number-Block calls & spam,1.0,177263,13000000,10000000,Free,Mature 17+
4827,AW TeamUp,1.0,9,17000000,500,Free,Everyone
4828,Fantasy Football & NFL News,1.0,2943,8100000,100000,Free,Everyone
4829,Drug Calculator,1.0,0,4600000,10,Free,Everyone
4830,DIRECTV for Tablets,0.0,24123,69000000,1000000,Free,Teen
4831,My Diet Diary Calorie Counter,1.0,18539,57000000,1000000,Free,Everyone
4832,R Programming Solution,0.0,169,7700000,10000,Free,Everyone
4833,Naruto Shippuden - Watch Free!,0.0,141515,5700000,10000000,Free,Teen
4834,Bitcoin BX Thailand PRO,0.0,21,21000000,100,Paid,Everyone
4835,Easy Hair Style Design,1.0,601,5100000,100000,Free,Everyone
4836,Local weather Forecast,1.0,5482,12000000,1000000,Free,Everyone
4837,Gymnastics Superstar - Spin your way to gold!,1.0,305765,34000000,10000000,Free,Everyone
4838,Thai Handwriting,1.0,3168,19000000,1000000,Free,Everyone
4839,PicsArt Photo Studio: Collage Maker & Pic Editor,1.0,7594559,34000000,100000000,Free,Teen
4840,Dr. Chess,1.0,97209,6700000,1000000,Free,Everyone
4841,Wallpapers FN F2000,1.0,0,11000000,5,Free,Teen
4843,T-Mobile DIGITS,0.0,1820,33000000,100000,Free,Everyone
4845,BJ-UFO,0.0,226,25000000,50000,Free,Everyone
4846,Ebenezer AH,0.0,4,27000000,500,Free,Everyone
4847,Stock Quote,1.0,4344,4500000,500000,Free,Everyone
4848,Cargo de Praça PM DF,1.0,0,5200000,10,Paid,Everyone
4849,Square DP For Whatsapp,1.0,67,15000000,10000,Free,Everyone
4850,Instant Ba-dum-tss,0.0,13,2000000,1000,Free,Everyone
4851,Munchery: Chef Crafted Fresh Food Delivered,0.0,464,28000000,50000,Free,Everyone
4852,"WPS Office - Word, Docs, PDF, Note, Slide & Sheet",1.0,1508137,37000000,100000000,Free,Everyone
4853,Dairy Queen,0.0,731,43000000,100000,Free,Everyone
4854,Download Manager,0.0,79132,2200000,10000000,Free,Everyone
4855,The List,0.0,66,12000000,10000,Free,Everyone
4856,Modcloth – Unique Indie Women's Fashion & Style,1.0,5121,8800000,500000,Free,Everyone
4857,F & M Mobile Banking,0.0,43,13000000,5000,Free,Everyone
4858,BT Messenger,0.0,97,598000,50000,Free,Everyone
4859,Relax Meditation: Sleep with Sleep Sounds,1.0,26540,43000000,1000000,Free,Everyone
4860,BJ Bridge Standard American 2018,0.0,1,4900000,1000,Free,Everyone
4861,Diabetes & Diet Tracker,1.0,395,19000000,1000,Paid,Everyone
4862,[adult swim],0.0,21433,21000000,1000000,Free,Mature 17+
4863,Free Cam Girls - Live Webcam,0.0,35,16000000,1000,Free,Mature 17+
4864,Crazy Colors: Bubbles Matching,1.0,3063,1600000,100000,Free,Everyone
4865,Iraq love chat,1.0,14,5000000,50,Free,Teen
4867,TOSHIBA Smart AC,0.0,60,18000000,10000,Free,Everyone
4868,Farming Simulator 16,1.0,32812,14000000,500000,Paid,Everyone
4869,Learn To Draw Glow Flower,1.0,7320,10000000,1000000,Free,Everyone
4870,FC Bayern Munich,1.0,37140,71000000,1000000,Free,Everyone
4871,Wolfify - Be a Werewolf,0.0,6760,26000000,500000,Free,Everyone
4872,FK Sloboda Tuzla,1.0,0,26000000,10,Free,Everyone
4873,AJ렌터카 법인 카셰어링,1.0,0,27000000,10,Free,Everyone
4874,Bubble Shooter,1.0,148897,46000000,10000000,Free,Everyone
4875,Holl & Co Barbers,1.0,12,6000000,500,Free,Everyone
4876,Resources For Virtual DJ,0.0,21095,7900000,1000000,Free,Everyone
4877,Satellite AR,1.0,9636,93000,1000000,Free,Everyone
4879,Airway Ex - Intubate. Anesthetize. Train.,1.0,123,86000000,10000,Free,Everyone
4880,CZ-Cyberon Voice Commander,0.0,131,3300000,1000,Paid,Everyone
4881,FA Player Essentials,1.0,7,68000000,100,Free,Everyone
4882,postit.bm,1.0,1,16000000,500,Free,Everyone
4883,GATE Syllabus for EC 2018 & Notifications,1.0,23,4300000,1000,Free,Everyone
4884,Glanceable Ap Watch Face,1.0,0,11000000,5,Paid,Everyone
4885,Job CV Maker & Portfolio Maker,1.0,593,4900000,100000,Free,Everyone
4887,EF Mentor: Sounds,1.0,19,6900000,5000,Free,Everyone
4888,Jigsaw Puzzles Bus Scania BF,1.0,3,6600000,1000,Free,Teen
4889,A. O. Smith,1.0,32,33000000,10000,Free,Everyone
4890,McDonald's,0.0,145323,42000000,10000000,Free,Everyone
4891,AJ Jump: Animal Jam Kangaroos!,1.0,2975,42000000,50000,Paid,Everyone
4892,EC music dictionary,1.0,20,2200000,500,Paid,Everyone
4893,Anti Adware,0.0,18751,3600000,1000000,Free,Everyone
4894,Black Theme Go Launcher EX,1.0,285,3900000,50000,Free,Teen
4895,Meme Generator Free,1.0,303394,53000000,10000000,Free,Mature 17+
4896,BW Switch,1.0,1,13000000,10,Free,Everyone
4897,Tennis Livescore Widget,1.0,361,2200000,50000,Free,Everyone
4898,Shadow Fight 2 Special Edition,1.0,10440,86000000,50000,Paid,Teen
4899,Dr. D. Y. Patil Vidyapeeth GBS,0.0,3,5300000,100,Free,Everyone
4900,Michael's AG Sound Board,1.0,0,1700000,1,Paid,Everyone
4901,Baby Connect (activity log),1.0,8343,8300000,50000,Paid,Everyone
4902,Epson iProjection,0.0,3930,18000000,1000000,Free,Everyone
4905,DraftKings - Daily Fantasy Sports,1.0,50017,41000000,1000000,Free,others
4906,LH Housing Promotion Notice,1.0,160,3100000,100000,Free,Everyone
4907,"Diabetes, Blood Pressure, Health Tracker App",1.0,309,5900000,10000,Free,Everyone
4908,Dragon B.Z Wallpapers,1.0,0,3800000,10,Free,Everyone
4909,Hausa Radio,1.0,3375,4200000,100000,Free,Everyone
4910,FK Viktoria Žižkov,1.0,0,26000000,10,Free,Everyone
4912,Drawing for Kids Learning Games for Toddlers age 3,1.0,29436,43000000,1000000,Free,Everyone
4913,e-Docente EI/anos iniciais EF,1.0,2,2300000,1000,Free,Everyone
4914,CP Parquet,1.0,2,1200000,100,Free,Everyone
4915,Soundtrack Attack,1.0,96045,25000000,5000000,Free,Everyone
4916,Forgotten Hill: Surgery,1.0,2431,24000000,100000,Free,Teen
4917,"Black Wallpaper, AMOLED, Dark Background: Darkify",1.0,51357,80000000,5000000,Free,Everyone
4918,Story Saver for Instagram,1.0,41331,5000000,5000000,Free,Everyone
4919,MinT BI,1.0,0,2900000,10,Free,Everyone
4921,"Selfie Camera: Beauty Camera, Photo Editor,Collage",1.0,31985,9100000,1000000,Free,Everyone
4922,Laugh Out Loud by Kevin Hart,1.0,1856,20000000,100000,Free,Teen
4923,AJ Blue Icon Pack,1.0,4,31000000,50,Paid,Everyone
4924,El Pollo Loco - Loco Rewards,0.0,848,25000000,100000,Free,Everyone
4925,ai.type keyboard Plus + Emoji,1.0,57076,35000000,100000,Paid,Everyone
4926,Calcium Pro,0.0,77,9900000,5000,Paid,Everyone
4927,Emmanuella Funny Videos 2018,1.0,314,6100000,100000,Free,Everyone
4928,Dr. Sudoku,0.0,2310,3100000,500000,Free,Everyone
4929,EU Data Protection,0.0,29,17000000,1000,Free,Everyone
4930,Pocket,1.0,256680,12000000,10000000,Free,Everyone
4931,Elemental Galaxy Dx - Match3,0.0,127,14000000,10000,Free,Everyone
4932,Cy Messenger,1.0,4,8100000,100,Free,Everyone
4933,DK Hair Design,1.0,0,2500000,10,Free,Everyone
4934,JH Blood Pressure Monitor,0.0,9,2900000,500,Free,Everyone
4935,Content Transfer,1.0,19302,7200000,5000000,Free,Everyone
4936,EF Coach,1.0,17,14000000,500,Free,Everyone
4937,Vlogger Go Viral - Tuber Game,1.0,1304467,68000000,10000000,Free,Everyone
4938,Cameringo Lite. Filters Camera,1.0,140917,5700000,10000000,Free,Everyone
4939,Gun Strike Shoot,1.0,94761,17000000,10000000,Free,Teen
4940,Clash of Axe: Flippy Lumberjack Action X,1.0,6,61000000,1000,Free,Everyone
4942,HungerStation,0.0,22513,11000000,1000000,Free,Everyone
4943,R-TYPE II,1.0,5682,37000000,50000,Paid,Everyone
4944,Launcher,1.0,102923,18000000,1000000,Free,Everyone
4945,EC SPORTS,1.0,1,6300000,10,Free,Everyone
4946,Talking Tom Cat 2,1.0,3213548,55000000,100000000,Free,others
4947,Edmodo,1.0,200058,18000000,10000000,Free,Everyone
4948,US DV Lottery 2019,1.0,14,4000000,1000,Free,Everyone
4949,E-Book Read - Read Book for free,1.0,1857,4900000,50000,Free,Everyone
4950,MyAV Remote for Denon & Marantz AV Receivers,0.0,250,7300000,50000,Free,Everyone
4951,Golden telegram,1.0,374,20000000,50000,Free,Everyone
4952,War Z 2,1.0,97071,87000000,5000000,Free,Teen
4953,R Programing Offline Tutorial,1.0,4,3900000,1000,Free,Everyone
4954,Lean EQ,1.0,6,10000000,10,Paid,Everyone
4955,Map of Cyprus offline,1.0,470,21000000,10000,Free,Everyone
4956,MLB TAP SPORTS BASEBALL 2018,1.0,32506,82000000,1000000,Free,Everyone
4957,Whoscall - Caller ID & Block,1.0,552441,29000000,10000000,Free,Everyone
4958,Disciple Maker’s (DM) Lab,1.0,3,4000000,100,Free,Everyone
4959,No Pimple - Fun games,0.0,24091,16000000,5000000,Free,Teen
4960,Eu Sou Rico,1.0,0,1400000,0,Paid,Everyone
4961,Inputting Plus: Ctrl + Z/F/C/V,1.0,1117,3000000,50000,Free,Everyone
4963,Analog BW - Camera filter effect foto film retouch,1.0,2,17000000,100,Free,Everyone
4964,Barcelona FC Noticias Live,1.0,2,3600000,500,Free,Everyone
4965,Austria Wien FK - Fussball - Inoffizielle App,1.0,2,12000000,100,Free,Everyone
4966,Wrestling Revolution 3D,1.0,989344,51000000,50000000,Free,Teen
4967,Portable Wi-Fi hotspot Premium,0.0,481,420000,10000,Paid,Everyone
4968,DS Flashlight,0.0,127,5800000,10000,Free,Everyone
4970,U.S. Bank,1.0,70782,50000000,1000000,Free,Everyone
4971,bz Basel E-Paper,1.0,72,25000000,5000,Free,Everyone
4972,FE Mix - Jokes - Status - Wallpaper,1.0,3,3000000,1000,Free,Everyone
4973,Dream EZ,1.0,107,50000000,10000,Free,Everyone
4974,MEGA MAN MOBILE,0.0,267,40000000,10000,Paid,Everyone
4975,Smart Keyboard Trial,1.0,65597,2400000,10000000,Free,Everyone
4976,Discovery K!ds Play!,1.0,19388,35000000,1000000,Free,Everyone
4977,Ninesky Browser,1.0,42925,2800000,1000000,Free,Everyone
4978,Deaf - Hearing chat device H,1.0,9,51000,500,Paid,Everyone
4979,Glowing Flowers Live Wallpaper,1.0,66730,7000000,5000000,Free,Everyone
4980,Hitwe - meet people and chat,1.0,243950,21000000,10000000,Free,Mature 17+
4981,"Avast Cleanup & Boost, Phone Cleaner, Optimizer",1.0,648380,24000000,10000000,Free,Everyone
4982,DaBang - Rental Homes in Korea,1.0,23013,26000000,5000000,Free,Everyone
4983,"Time Planner - Schedule, To-Do List, Time Tracker",1.0,2537,8500000,500000,Free,Everyone
4984,English Bite,0.0,268,9800000,10000,Free,Everyone
4985,C J Academy,1.0,0,5200000,10,Free,Everyone
4986,cronometer (ad free),0.0,1075,8300000,50000,Paid,Everyone
4987,P XPERIA Theme™ | PURPLE - Design For SONY 🎨,1.0,3,13000000,500,Free,Everyone
4988,Texas HoldEm Poker Deluxe,1.0,396090,26000000,10000000,Free,Teen
4989,Draw a Stickman: EPIC Free,1.0,210317,46000000,10000000,Free,others
4990,Injustice 2,1.0,504765,36000000,5000000,Free,Teen
4991,CAM5678 Video Chat,1.0,0,39000000,500,Free,Mature 17+
4992,Sago Mini Friends,1.0,13155,83000000,1000000,Free,Everyone
4993,AG EMS Tour,1.0,3,62000000,500,Free,Everyone
4995,Popeyes® App,0.0,61,11000000,50000,Free,Everyone
4997,Wallpaper,1.0,69488,9700000,1000000,Free,Everyone
4998,CB Fit,1.0,1,7800000,10,Free,Everyone
4999,m.ride - your motorcycle app,1.0,189,16000000,10000,Free,Everyone
5000,"Emoji keyboard - Cute Emoticons, GIF, Stickers",1.0,1107320,25000000,50000000,Free,Everyone
5001,Norwegian For Kids & Babies F,1.0,0,14000000,5,Paid,Everyone
5002,Lottery Ticket Checker - Florida Results & Lotto,0.0,3,41000000,500,Free,Everyone
5003,EY Football,1.0,0,26000000,10,Free,Everyone
5004,ROMWE - Women's Fashion,1.0,135043,11000000,10000000,Free,Everyone
5005,CT Head Basic Interpretation,1.0,1,16000000,100,Free,Everyone
5006,Moto Suggestions ™,1.0,308,4300000,1000000,Free,Everyone
5007,Eyes - The Scary Horror Game Adventure,1.0,499483,99000000,10000000,Free,Teen
5008,Advanced EX for RENAULT,0.0,130,143000,5000,Paid,Everyone
5009,Bulgarian French Dictionary Fr,1.0,603,7400000,10000,Free,Everyone
5010,DF Wall Plus – Droid Firewall,1.0,9,6300000,500,Free,Everyone
5011,"Charlotte County, FL",1.0,10,7100000,1000,Free,Everyone
5012,Yes day,1.0,10055521,94000000,100000000,Free,Everyone
5014,Deaf Interpreter,0.0,24,4400000,1000,Free,Everyone
5015,J Touch,1.0,2176,953000,100000,Free,Everyone
5016,Street Panorama View,1.0,40225,4099999,1000000,Free,Everyone
5017,Monster Ride Pro,1.0,1,24000000,10,Free,Everyone
5018,Kovax Europe B.V.,1.0,17,96000000,500,Free,Everyone
5019,Octo U: Your driving companion,0.0,331,7800000,50000,Free,Everyone
5020,FQ METER,0.0,17,2400000,1000,Free,Everyone
5021,Light Meter - EV,0.0,26,8500000,1000,Free,Everyone
5024,Smart Air Conditioner,0.0,4786,13000000,500000,Free,Everyone
5025,Wave Z Live Wallpaper,1.0,63699,2300000,5000000,Free,Teen
5026,B-BLE(BLE4.0 Scan),0.0,159,7500000,10000,Free,Everyone
5027,FH School,1.0,4,5800000,100,Free,Everyone
5028,BD All Results,1.0,205,7300000,50000,Free,Everyone
5029,M3-X5-X6-M-İ3-İ8 RACİNG 2018,1.0,596,44000000,100000,Free,Everyone
5031,Farm Heroes Saga,1.0,7614130,70000000,100000000,Free,Everyone
5032,CX_WiFiUFO,0.0,818,5300000,100000,Free,Everyone
5034,QuickShortcutMaker,1.0,41000,2000000,1000000,Free,Everyone
5036,Pro 2018 - Series A and B,1.0,101455,6200000,5000000,Free,Everyone
5039,BN Más Cerca de Usted,0.0,8185,45000000,500000,Free,Everyone
5040,RightNow English Conversation,0.0,5118,11000000,1000000,Free,Everyone
5041,PixBox Coloring - Color by number Sandbox,1.0,12293,4000000,1000000,Free,Everyone
5043,News Dz,1.0,3,9900000,10,Free,Everyone
5044,"Police Lights, Sirens & Follow Me",1.0,737,8900000,100000,Free,Everyone
5045,"S S9 Launcher - Galaxy S8/S9 Launcher, theme, cool",1.0,22503,6500000,1000000,Free,Everyone
5048,Girls Live Talk - Free Text and Video Chat,1.0,6,5000000,100,Free,Mature 17+
5049,RetroArch,0.0,21423,84000000,1000000,Free,Everyone
5050,Ad Detect Plugin - Handy Tool,0.0,5107,1400000,500000,Free,Everyone
5051,CX Elevated,1.0,0,55000000,50,Free,Everyone
5052,A+ Mobile,0.0,730,6300000,10000,Free,Everyone
5053,Route Z,0.0,24697,16000000,500000,Free,Teen
5054,4K VIDEO PLAYER ULTRA HD,0.0,20,24000000,5000,Free,Everyone
5055,Shoot Em Down Free,0.0,2850,39000000,500000,Free,Everyone
5059,Offroad drive : 4x4 driving game,0.0,2071,36000000,100000,Free,Everyone
5060,All Maths Formulas,1.0,2709,6800000,1000000,Free,Everyone
5062,Аim Training for CS,0.0,2328,12000000,100000,Free,Everyone
5063,Dino War: Rise of Beasts,1.0,18996,81000000,1000000,Free,Teen
5064,TV Local El Salvador,1.0,323,3600000,10000,Free,Everyone
5066,Age of AI: War Strategy,1.0,71,5700000,500,Paid,Everyone
5067,Invoice 2go — Professional Invoices and Estimates,1.0,16422,28000000,1000000,Free,Everyone
5068,Essential Resources,1.0,237,8500,50000,Free,Everyone
5070,Connect'Em Halloween,1.0,6673,4400000,500000,Free,Everyone
5071,Choose SuperHero Quize Marvel | DC,1.0,3,4099999,100,Free,Everyone
5072,F*ck This Game,1.0,8,6300000,100,Paid,Teen
5073,Garden Fever - Free!,0.0,13253,12000000,1000000,Free,Everyone
5074,Masha and the Bear. Games for kids,1.0,6231,31000000,1000000,Free,Everyone
5075,BH Patrole,1.0,27,2500000,500,Free,Everyone
5076,Adobe Premiere Clip,0.0,39495,59000000,5000000,Free,Everyone
5077,Rope Superhero Unlimited,1.0,6735,26000000,1000000,Free,Mature 17+
5078,Mini Golf King - Multiplayer Game,1.0,531458,100000000,5000000,Free,Everyone
5079,Turbo Download Manager (and Browser),0.0,32879,3200000,5000000,Free,Everyone
5080,JustSayHi- Dating App. Chat & Meet Singles Nearby,1.0,5152,38000000,100000,Free,Mature 17+
5081,DRC Sim - Wii U Gamepad,0.0,210,4000000,10000,Free,Everyone
5083,el,1.0,32405,47000000,1000000,Free,Everyone
5084,EO SA Benefits,1.0,0,518000,10,Free,Everyone
5085,Game of Thrones: Conquest™,0.0,90218,97000000,1000000,Free,Teen
5086,Paris ci la Sortie du Métro,1.0,453,36000000,10000,Paid,Everyone
5087,Azulones Getafe CF Fans,1.0,4,7800000,100,Free,Teen
5089,QuickPic - Photo Gallery with Google Drive Support,1.0,847159,4200000,10000000,Free,Everyone
5090,Creative Destruction,1.0,201426,80000000,5000000,Free,Teen
5091,Bomb and Nade Timer for CS:GO,0.0,85,6000000,5000,Free,Everyone
5092,MedStar eVisit,1.0,20,40000000,5000,Free,Everyone
5093,FK Atlantas,0.0,2,26000000,5,Free,Everyone
5094,Stash: Invest. Learn. Save.,1.0,11919,23000000,1000000,Free,Everyone
5095,2RedBeans,0.0,337,32000000,10000,Free,Mature 17+
5096,Camera V7 24 Megapixel,0.0,2480,2500000,100000,Free,Everyone
5097,Soccer FC,0.0,6289,33000000,1000000,Free,Everyone
5098,EU RCD Guide,1.0,0,45000000,10,Paid,Everyone
5099,SAP BW Tutorial,0.0,11,9400000,1000,Free,Everyone
5100,AK-47 sounds,0.0,7,3800000,1000,Free,Everyone
5101,Offroad Pickup Truck R,1.0,6367,96000000,1000000,Free,Everyone
5102,G-Switch,0.0,4116,8800000,100000,Free,Everyone
5103,Skull Widget BW,1.0,4,1700000,10,Free,Everyone
5105,FK Senica,1.0,0,13000000,10,Free,Everyone
5106,DZ PROMOS - Promotions & Sale Alerts in Algeria,1.0,331,10000000,50000,Free,Everyone
5107,All of the parking lot - National Park application (parking lot search / parking sharing / discount payment),0.0,1754,14000000,500000,Free,Everyone
5109,Anonymous caller detection,1.0,161,2700000,10000,Free,Everyone
5110,DP and Status for WhatsApp 2018,1.0,787,6900000,100000,Free,Everyone
5111,Camping and Co - Camping in Europe,0.0,19,6500000,1000,Free,Everyone
5112,Birds Sounds Ringtones & Wallpapers,1.0,5073,23000000,1000000,Free,others
5113,Alarm Clock: Stopwatch & Timer,1.0,870928,16000000,50000000,Free,Everyone
5114,Caller ID & Call Block - DU Caller,1.0,93930,14000000,5000000,Free,Everyone
5115,Recipes Pastries and homemade pies More than 500 recipes for pastries,1.0,14065,7100000,500000,Free,Everyone
5116,MyWoundDoctor - Provider,1.0,0,3500000,1,Free,Everyone
5117,Device Info Ex Live Wallpaper,1.0,2645,1100000,50000,Paid,Everyone
5119,Tenh Ey,1.0,0,4500000,10,Free,Everyone
5120,S-Home DK,1.0,4,17000000,1000,Free,Everyone
5121,RGN CI-Control,1.0,0,6000000,50,Free,Everyone
5122,Compass,1.0,286454,3700000,10000000,Free,Everyone
5123,Montessori Preschool,0.0,237,26000000,100000,Free,Everyone
5124,Toy Guitar with songs for kids,1.0,1369,9800000,500000,Free,Everyone
5126,Get Over Your Ex,1.0,10,11000000,5000,Free,Everyone
5128,Foot Surgery Hospital Simulator: ER Doctor Games,0.0,314,28000000,100000,Free,Everyone
5129,FO RCBT,1.0,5,15000000,100,Free,Everyone
5130,On a Bu Pour Vous OBPV,1.0,0,5400000,10,Free,Teen
5131,DK Live - Sports Play by Play,0.0,255,19000000,100000,Free,Everyone
5132,US Open Tennis Championships 2018,0.0,9971,33000000,1000000,Free,Everyone
5133,Justice League Action Run,1.0,22333,9700000,1000000,Free,others
5134,White Noise for Baby,1.0,717,6600000,100000,Free,Everyone
5135,love,1.0,42677,22000000,1000000,Free,Everyone
5137,DN Employee,1.0,1,3800000,10,Free,Everyone
